fid,id,left,top,right,bottom,geom_wkt,popdensity
1100,1100,516543.3133,1433766.728,518448.5692,1432116.728,"MultiPolygon (((121.1538728 12.95690472, 121.15826731 12.96435978, 121.1670476 12.96435454, 121.17143286 12.95689426, 121.1670381 12.94943943, 121.15825833 12.94944465, 121.1538728 12.95690472)))",2.78704226
1101,1101,516543.3133,1432116.728,518448.5692,1430466.728,"MultiPolygon (((121.15386409 12.94198959, 121.15825833 12.94944465, 121.1670381 12.94943943, 121.17142311 12.94197914, 121.16702861 12.93452429, 121.15824936 12.93452951, 121.15386409 12.94198959)))",2.297815323
1102,1102,516543.3133,1430466.728,518448.5692,1428816.728,"MultiPolygon (((121.15385539 12.92707444, 121.15824936 12.93452951, 121.16702861 12.93452429, 121.17141336 12.927064, 121.16701913 12.91960914, 121.15824041 12.91961436, 121.15385539 12.92707444)))",2.343355099
1103,1103,516543.3133,1428816.728,518448.5692,1427166.728,"MultiPolygon (((121.1538467 12.91215927, 121.15824041 12.91961436, 121.16701913 12.91960914, 121.17140363 12.91214884, 121.16700967 12.90469397, 121.15823147 12.90469918, 121.1538467 12.91215927)))",2.051257372
1104,1104,516543.3133,1427166.728,518448.5692,1425516.728,"MultiPolygon (((121.15383802 12.89724408, 121.15823147 12.90469918, 121.16700967 12.90469397, 121.17139391 12.89723367, 121.16700022 12.88977879, 121.15822253 12.88978399, 121.15383802 12.89724408)))",1.872190833
1105,1105,516543.3133,1425516.728,518448.5692,1423866.728,"MultiPolygon (((121.15382936 12.88232888, 121.15822253 12.88978399, 121.16700022 12.88977879, 121.17138421 12.88231848, 121.16699078 12.87486358, 121.15821362 12.87486878, 121.15382936 12.88232888)))",1.80932045
1106,1106,516543.3133,1423866.728,518448.5692,1422216.728,"MultiPolygon (((121.1538207 12.86741366, 121.15821362 12.87486878, 121.16699078 12.87486358, 121.17137452 12.86740327, 121.16698135 12.85994837, 121.15820471 12.85995356, 121.1538207 12.86741366)))",1.66484348
1107,1107,516543.3133,1422216.728,518448.5692,1420566.728,"MultiPolygon (((121.15381206 12.85249842, 121.15820471 12.85995356, 121.16698135 12.85994837, 121.17136484 12.85248805, 121.16697194 12.84503313, 121.15819581 12.84503831, 121.15381206 12.85249842)))",7.653342605
1108,1108,516543.3133,1420566.728,518448.5692,1418916.728,"MultiPolygon (((121.15380343 12.83758317, 121.15819581 12.84503831, 121.16697194 12.84503313, 121.17135517 12.83757281, 121.16696254 12.83011788, 121.15818693 12.83012305, 121.15380343 12.83758317)))",30.26044941
1109,1109,516543.3133,1418916.728,518448.5692,1417266.728,"MultiPolygon (((121.15379481 12.8226679, 121.15818693 12.83012305, 121.16696254 12.83011788, 121.17134552 12.82265755, 121.16695315 12.81520261, 121.15817805 12.81520778, 121.15379481 12.8226679)))",31.86782455
1110,1110,516543.3133,1417266.728,518448.5692,1415616.728,"MultiPolygon (((121.1537862 12.80775261, 121.15817805 12.81520778, 121.16695315 12.81520261, 121.17133588 12.80774227, 121.16694377 12.80028732, 121.15816919 12.80029249, 121.1537862 12.80775261)))",45.88575554
1111,1111,516543.3133,1415616.728,518448.5692,1413966.728,"MultiPolygon (((121.15377761 12.7928373, 121.15816919 12.80029249, 121.16694377 12.80028732, 121.17132625 12.79282698, 121.16693441 12.78537202, 121.15816034 12.78537718, 121.15377761 12.7928373)))",23.57234128
1112,1112,516543.3133,1413966.728,518448.5692,1412316.728,"MultiPolygon (((121.15376902 12.77792198, 121.15816034 12.78537718, 121.16693441 12.78537202, 121.17131663 12.77791168, 121.16692506 12.7704567, 121.15815151 12.77046185, 121.15376902 12.77792198)))",18.41443729
1113,1113,516543.3133,1412316.728,518448.5692,1410666.728,"MultiPolygon (((121.15376044 12.76300665, 121.15815151 12.77046185, 121.16692506 12.7704567, 121.17130703 12.76299635, 121.16691572 12.75554136, 121.15814268 12.75554651, 121.15376044 12.76300665)))",18.63255119
1114,1114,516543.3133,1410666.728,518448.5692,1409016.728,"MultiPolygon (((121.15375188 12.74809129, 121.15814268 12.75554651, 121.16691572 12.75554136, 121.17129744 12.74808101, 121.16690639 12.74062601, 121.15813387 12.74063115, 121.15375188 12.74809129)))",19.34465726
1115,1115,516543.3133,1409016.728,518448.5692,1407366.728,"MultiPolygon (((121.15374333 12.73317592, 121.15813387 12.74063115, 121.16690639 12.74062601, 121.17128786 12.73316565, 121.16689707 12.72571064, 121.15812506 12.72571577, 121.15374333 12.73317592)))",20.22043514
1116,1116,516543.3133,1407366.728,518448.5692,1405716.728,"MultiPolygon (((121.15373479 12.71826053, 121.15812506 12.72571577, 121.16689707 12.72571064, 121.1712783 12.71825028, 121.16688777 12.71079526, 121.15811627 12.71080038, 121.15373479 12.71826053)))",18.73460706
1117,1117,516543.3133,1405716.728,518448.5692,1404066.728,"MultiPolygon (((121.15372626 12.70334513, 121.15811627 12.71080038, 121.16688777 12.71079526, 121.17126874 12.70333489, 121.16687848 12.69587985, 121.15810749 12.69588497, 121.15372626 12.70334513)))",11.32629681
1118,1118,516543.3133,1404066.728,518448.5692,1402416.728,"MultiPolygon (((121.15371774 12.68842971, 121.15810749 12.69588497, 121.16687848 12.69587985, 121.1712592 12.68841948, 121.1668692 12.68096443, 121.15809873 12.68096954, 121.15371774 12.68842971)))",11.08247333
1126,1126,517972.2552,1449441.728,519877.5111,1447791.728,"MultiPolygon (((121.16713366 13.09858983, 121.17153111 13.10604455, 121.1803164 13.1060388, 121.1847037 13.09857835, 121.18030599 13.09112386, 121.17152123 13.0911296, 121.16713366 13.09858983)))",37.9200538
1127,1127,517972.2552,1447791.728,519877.5111,1446141.728,"MultiPolygon (((121.16712405 13.08367487, 121.17152123 13.0911296, 121.18030599 13.09112386, 121.18469303 13.0836634, 121.18029559 13.0762089, 121.17151136 13.07621463, 121.16712405 13.08367487)))",29.64349174
1128,1128,517972.2552,1446141.728,519877.5111,1444491.728,"MultiPolygon (((121.16711445 13.06875989, 121.17151136 13.07621463, 121.18029559 13.0762089, 121.18468237 13.06874843, 121.1802852 13.06129392, 121.1715015 13.06129964, 121.16711445 13.06875989)))",15.97791513
1129,1129,517972.2552,1444491.728,519877.5111,1442841.728,"MultiPolygon (((121.16710486 13.05384489, 121.1715015 13.06129964, 121.1802852 13.06129392, 121.18467173 13.05383345, 121.18027483 13.04637892, 121.17149166 13.04638464, 121.16710486 13.05384489)))",6.890968084
1130,1130,517972.2552,1442841.728,519877.5111,1441191.728,"MultiPolygon (((121.16709529 13.03892987, 121.17149166 13.04638464, 121.18027483 13.04637892, 121.1846611 13.03891845, 121.18026447 13.03146391, 121.17148183 13.03146962, 121.16709529 13.03892987)))",4.585879803
1131,1131,517972.2552,1441191.728,519877.5111,1439541.728,"MultiPolygon (((121.16708572 13.02401484, 121.17148183 13.03146962, 121.18026447 13.03146391, 121.18465049 13.02400343, 121.18025413 13.01654888, 121.17147201 13.01655458, 121.16708572 13.02401484)))",3.457325379
1132,1132,517972.2552,1439541.728,519877.5111,1437891.728,"MultiPolygon (((121.16707617 13.00909979, 121.17147201 13.01655458, 121.18025413 13.01654888, 121.18463989 13.00908839, 121.1802438 13.00163383, 121.1714622 13.00163953, 121.16707617 13.00909979)))",4.978383382
1133,1133,517972.2552,1437891.728,519877.5111,1436241.728,"MultiPolygon (((121.16706664 12.99418473, 121.1714622 13.00163953, 121.1802438 13.00163383, 121.1846293 12.99417334, 121.18023348 12.98671876, 121.17145241 12.98672445, 121.16706664 12.99418473)))",4.912184715
1134,1134,517972.2552,1436241.728,519877.5111,1434591.728,"MultiPolygon (((121.16705711 12.97926964, 121.17145241 12.98672445, 121.18023348 12.98671876, 121.18461873 12.97925827, 121.18022318 12.97180368, 121.17144263 12.97180937, 121.16705711 12.97926964)))",3.099534035
1135,1135,517972.2552,1434591.728,519877.5111,1432941.728,"MultiPolygon (((121.1670476 12.96435454, 121.17144263 12.97180937, 121.18022318 12.97180368, 121.18460817 12.96434318, 121.18021288 12.95688858, 121.17143286 12.95689426, 121.1670476 12.96435454)))",2.624619087
1136,1136,517972.2552,1432941.728,519877.5111,1431291.728,"MultiPolygon (((121.1670381 12.94943943, 121.17143286 12.95689426, 121.18021288 12.95688858, 121.18459762 12.94942808, 121.18020261 12.94197347, 121.17142311 12.94197914, 121.1670381 12.94943943)))",2.244648993
1137,1137,517972.2552,1431291.728,519877.5111,1429641.728,"MultiPolygon (((121.16702861 12.93452429, 121.17142311 12.94197914, 121.18020261 12.94197347, 121.18458709 12.93451296, 121.18019234 12.92705834, 121.17141336 12.927064, 121.16702861 12.93452429)))",2.095134338
1138,1138,517972.2552,1429641.728,519877.5111,1427991.728,"MultiPolygon (((121.16701913 12.91960914, 121.17141336 12.927064, 121.18019234 12.92705834, 121.18457657 12.91959782, 121.18018209 12.91214319, 121.17140363 12.91214884, 121.16701913 12.91960914)))",2.02520448
1139,1139,517972.2552,1427991.728,519877.5111,1426341.728,"MultiPolygon (((121.16700967 12.90469397, 121.17140363 12.91214884, 121.18018209 12.91214319, 121.18456607 12.90468267, 121.18017185 12.89722802, 121.17139391 12.89723367, 121.16700967 12.90469397)))",2.130135775
1140,1140,517972.2552,1426341.728,519877.5111,1424691.728,"MultiPolygon (((121.16700022 12.88977879, 121.17139391 12.89723367, 121.18017185 12.89722802, 121.18455558 12.8897675, 121.18016163 12.88231284, 121.17138421 12.88231848, 121.16700022 12.88977879)))",2.435997804
1141,1141,517972.2552,1424691.728,519877.5111,1423041.728,"MultiPolygon (((121.16699078 12.87486358, 121.17138421 12.88231848, 121.18016163 12.88231284, 121.1845451 12.87485231, 121.18015142 12.86739764, 121.17137452 12.86740327, 121.16699078 12.87486358)))",1.769827684
1142,1142,517972.2552,1423041.728,519877.5111,1421391.728,"MultiPolygon (((121.16698135 12.85994837, 121.17137452 12.86740327, 121.18015142 12.86739764, 121.18453464 12.85993711, 121.18014122 12.85248242, 121.17136484 12.85248805, 121.16698135 12.85994837)))",1.981428583
1143,1143,517972.2552,1421391.728,519877.5111,1419741.728,"MultiPolygon (((121.16697194 12.84503313, 121.17136484 12.85248805, 121.18014122 12.85248242, 121.18452419 12.84502188, 121.18013104 12.83756719, 121.17135517 12.83757281, 121.16697194 12.84503313)))",12.65088892
1144,1144,517972.2552,1419741.728,519877.5111,1418091.728,"MultiPolygon (((121.16696254 12.83011788, 121.17135517 12.83757281, 121.18013104 12.83756719, 121.18451375 12.83010665, 121.18012087 12.82265194, 121.17134552 12.82265755, 121.16696254 12.83011788)))",30.20299276
1145,1145,517972.2552,1418091.728,519877.5111,1416441.728,"MultiPolygon (((121.16695315 12.81520261, 121.17134552 12.82265755, 121.18012087 12.82265194, 121.18450333 12.81519139, 121.18011071 12.80773667, 121.17133588 12.80774227, 121.16695315 12.81520261)))",32.30462901
1146,1146,517972.2552,1416441.728,519877.5111,1414791.728,"MultiPolygon (((121.16694377 12.80028732, 121.17133588 12.80774227, 121.18011071 12.80773667, 121.18449292 12.80027612, 121.18010056 12.79282139, 121.17132625 12.79282698, 121.16694377 12.80028732)))",30.23461088
1147,1147,517972.2552,1414791.728,519877.5111,1413141.728,"MultiPolygon (((121.16693441 12.78537202, 121.17132625 12.79282698, 121.18010056 12.79282139, 121.18448252 12.78536083, 121.18009043 12.77790608, 121.17131663 12.77791168, 121.16693441 12.78537202)))",17.38757706
1148,1148,517972.2552,1413141.728,519877.5111,1411491.728,"MultiPolygon (((121.16692506 12.7704567, 121.17131663 12.77791168, 121.18009043 12.77790608, 121.18447214 12.77044552, 121.18008031 12.76299077, 121.17130703 12.76299635, 121.16692506 12.7704567)))",16.1234479
1149,1149,517972.2552,1411491.728,519877.5111,1409841.728,"MultiPolygon (((121.16691572 12.75554136, 121.17130703 12.76299635, 121.18008031 12.76299077, 121.18446177 12.7555302, 121.18007021 12.74807543, 121.17129744 12.74808101, 121.16691572 12.75554136)))",18.83760198
1150,1150,517972.2552,1409841.728,519877.5111,1408191.728,"MultiPolygon (((121.16690639 12.74062601, 121.17129744 12.74808101, 121.18007021 12.74807543, 121.18445142 12.74061486, 121.18006012 12.73316008, 121.17128786 12.73316565, 121.16690639 12.74062601)))",18.7542572
1151,1151,517972.2552,1408191.728,519877.5111,1406541.728,"MultiPolygon (((121.16689707 12.72571064, 121.17128786 12.73316565, 121.18006012 12.73316008, 121.18444108 12.72569951, 121.18005004 12.71824471, 121.1712783 12.71825028, 121.16689707 12.72571064)))",18.70514043
1152,1152,517972.2552,1406541.728,519877.5111,1404891.728,"MultiPolygon (((121.16688777 12.71079526, 121.1712783 12.71825028, 121.18005004 12.71824471, 121.18443075 12.71078414, 121.18003998 12.70332933, 121.17126874 12.70333489, 121.16688777 12.71079526)))",16.26042144
1153,1153,517972.2552,1404891.728,519877.5111,1403241.728,"MultiPolygon (((121.16687848 12.69587985, 121.17126874 12.70333489, 121.18003998 12.70332933, 121.18442044 12.69586875, 121.18002993 12.68841393, 121.1712592 12.68841948, 121.16687848 12.69587985)))",11.47464418
1154,1154,517972.2552,1403241.728,519877.5111,1401591.728,"MultiPolygon (((121.1668692 12.68096443, 121.1712592 12.68841948, 121.18002993 12.68841393, 121.18441014 12.68095334, 121.18001989 12.67349851, 121.17124967 12.67350405, 121.1668692 12.68096443)))",
1162,1162,519401.1971,1446966.728,521306.453,1445316.728,"MultiPolygon (((121.18029559 13.0762089, 121.18469303 13.0836634, 121.19347751 13.08365722, 121.19786402 13.07619654, 121.19346633 13.06874226, 121.18468237 13.06874843, 121.18029559 13.0762089)))",43.43489138
1163,1163,519401.1971,1445316.728,521306.453,1443666.728,"MultiPolygon (((121.1802852 13.06129392, 121.18468237 13.06874843, 121.19346633 13.06874226, 121.19785259 13.06128157, 121.19345516 13.05382728, 121.18467173 13.05383345, 121.1802852 13.06129392)))",30.75112438
1164,1164,519401.1971,1443666.728,521306.453,1442016.728,"MultiPolygon (((121.18027483 13.04637892, 121.18467173 13.05383345, 121.19345516 13.05382728, 121.19784116 13.04636659, 121.193444 13.03891229, 121.1846611 13.03891845, 121.18027483 13.04637892)))",14.0655357
1165,1165,519401.1971,1442016.728,521306.453,1440366.728,"MultiPolygon (((121.18026447 13.03146391, 121.1846611 13.03891845, 121.193444 13.03891229, 121.19782975 13.03145159, 121.19343286 13.02399727, 121.18465049 13.02400343, 121.18026447 13.03146391)))",5.463483651
1166,1166,519401.1971,1440366.728,521306.453,1438716.728,"MultiPolygon (((121.18025413 13.01654888, 121.18465049 13.02400343, 121.19343286 13.02399727, 121.19781835 13.01653658, 121.19342174 13.00908225, 121.18463989 13.00908839, 121.18025413 13.01654888)))",5.551268458
1167,1167,519401.1971,1438716.728,521306.453,1437066.728,"MultiPolygon (((121.1802438 13.00163383, 121.18463989 13.00908839, 121.19342174 13.00908225, 121.19780697 13.00162154, 121.19341063 12.9941672, 121.1846293 12.99417334, 121.1802438 13.00163383)))",5.900202115
1168,1168,519401.1971,1437066.728,521306.453,1435416.728,"MultiPolygon (((121.18023348 12.98671876, 121.1846293 12.99417334, 121.19341063 12.9941672, 121.19779561 12.98670649, 121.19339953 12.97925214, 121.18461873 12.97925827, 121.18023348 12.98671876)))",4.513602495
1169,1169,519401.1971,1435416.728,521306.453,1433766.728,"MultiPolygon (((121.18022318 12.97180368, 121.18461873 12.97925827, 121.19339953 12.97925214, 121.19778426 12.97179143, 121.19338845 12.96433706, 121.18460817 12.96434318, 121.18022318 12.97180368)))",4.008789221
1170,1170,519401.1971,1433766.728,521306.453,1432116.728,"MultiPolygon (((121.18021288 12.95688858, 121.18460817 12.96434318, 121.19338845 12.96433706, 121.19777292 12.95687635, 121.19337738 12.94942197, 121.18459762 12.94942808, 121.18021288 12.95688858)))",2.8749578
1171,1171,519401.1971,1432116.728,521306.453,1430466.728,"MultiPolygon (((121.18020261 12.94197347, 121.18459762 12.94942808, 121.19337738 12.94942197, 121.1977616 12.94196124, 121.19336633 12.93450685, 121.18458709 12.93451296, 121.18020261 12.94197347)))",3.262186348
1172,1172,519401.1971,1430466.728,521306.453,1428816.728,"MultiPolygon (((121.18019234 12.92705834, 121.18458709 12.93451296, 121.19336633 12.93450685, 121.19775029 12.92704613, 121.19335529 12.91959172, 121.18457657 12.91959782, 121.18019234 12.92705834)))",2.00588119
1173,1173,519401.1971,1428816.728,521306.453,1427166.728,"MultiPolygon (((121.18018209 12.91214319, 121.18457657 12.91959782, 121.19335529 12.91959172, 121.197739 12.91213099, 121.19334426 12.90467658, 121.18456607 12.90468267, 121.18018209 12.91214319)))",2.322551489
1174,1174,519401.1971,1427166.728,521306.453,1425516.728,"MultiPolygon (((121.18017185 12.89722802, 121.18456607 12.90468267, 121.19334426 12.90467658, 121.19772772 12.89721584, 121.19333325 12.88976141, 121.18455558 12.8897675, 121.18017185 12.89722802)))",2.610051552
1175,1175,519401.1971,1425516.728,521306.453,1423866.728,"MultiPolygon (((121.18016163 12.88231284, 121.18455558 12.8897675, 121.19333325 12.88976141, 121.19771645 12.88230067, 121.19332225 12.87484623, 121.1845451 12.87485231, 121.18016163 12.88231284)))",2.111266583
1176,1176,519401.1971,1423866.728,521306.453,1422216.728,"MultiPolygon (((121.18015142 12.86739764, 121.1845451 12.87485231, 121.19332225 12.87484623, 121.19770521 12.86738549, 121.19331127 12.85993104, 121.18453464 12.85993711, 121.18015142 12.86739764)))",1.789292296
1177,1177,519401.1971,1422216.728,521306.453,1420566.728,"MultiPolygon (((121.18014122 12.85248242, 121.18453464 12.85993711, 121.19331127 12.85993104, 121.19769397 12.85247029, 121.1933003 12.84501582, 121.18452419 12.84502188, 121.18014122 12.85248242)))",5.391132275
1178,1178,519401.1971,1420566.728,521306.453,1418916.728,"MultiPolygon (((121.18013104 12.83756719, 121.18452419 12.84502188, 121.1933003 12.84501582, 121.19768275 12.83755507, 121.19328935 12.83010059, 121.18451375 12.83010665, 121.18013104 12.83756719)))",30.18596268
1179,1179,519401.1971,1418916.728,521306.453,1417266.728,"MultiPolygon (((121.18012087 12.82265194, 121.18451375 12.83010665, 121.19328935 12.83010059, 121.19767155 12.82263983, 121.19327841 12.81518534, 121.18450333 12.81519139, 121.18012087 12.82265194)))",32.12946574
1180,1180,519401.1971,1417266.728,521306.453,1415616.728,"MultiPolygon (((121.18011071 12.80773667, 121.18450333 12.81519139, 121.19327841 12.81518534, 121.19766036 12.80772458, 121.19326749 12.80027008, 121.18449292 12.80027612, 121.18011071 12.80773667)))",28.49291468
1181,1181,519401.1971,1415616.728,521306.453,1413966.728,"MultiPolygon (((121.18010056 12.79282139, 121.18449292 12.80027612, 121.19326749 12.80027008, 121.19764918 12.79280931, 121.19325657 12.7853548, 121.18448252 12.78536083, 121.18010056 12.79282139)))",20.57775466
1182,1182,519401.1971,1413966.728,521306.453,1412316.728,"MultiPolygon (((121.18009043 12.77790608, 121.18448252 12.78536083, 121.19325657 12.7853548, 121.19763802 12.77789403, 121.19324568 12.7704395, 121.18447214 12.77044552, 121.18009043 12.77790608)))",11.66886854
1183,1183,519401.1971,1412316.728,521306.453,1410666.728,"MultiPolygon (((121.18008031 12.76299077, 121.18447214 12.77044552, 121.19324568 12.7704395, 121.19762687 12.76297872, 121.1932348 12.75552419, 121.18446177 12.7555302, 121.18008031 12.76299077)))",16.55506833
1184,1184,519401.1971,1410666.728,521306.453,1409016.728,"MultiPolygon (((121.18007021 12.74807543, 121.18446177 12.7555302, 121.1932348 12.75552419, 121.19761574 12.74806341, 121.19322393 12.74060885, 121.18445142 12.74061486, 121.18007021 12.74807543)))",17.62655131
1185,1185,519401.1971,1409016.728,521306.453,1407366.728,"MultiPolygon (((121.18006012 12.73316008, 121.18445142 12.74061486, 121.19322393 12.74060885, 121.19760462 12.73314807, 121.19321307 12.72569351, 121.18444108 12.72569951, 121.18006012 12.73316008)))",17.62859011
1186,1186,519401.1971,1407366.728,521306.453,1405716.728,"MultiPolygon (((121.18005004 12.71824471, 121.18444108 12.72569951, 121.19321307 12.72569351, 121.19759352 12.71823272, 121.19320224 12.71077814, 121.18443075 12.71078414, 121.18005004 12.71824471)))",18.72087288
1187,1187,519401.1971,1405716.728,521306.453,1404066.728,"MultiPolygon (((121.18003998 12.70332933, 121.18443075 12.71078414, 121.19320224 12.71077814, 121.19758243 12.70331735, 121.19319141 12.69586276, 121.18442044 12.69586875, 121.18003998 12.70332933)))",11.35987568
1188,1188,519401.1971,1404066.728,521306.453,1402416.728,"MultiPolygon (((121.18002993 12.68841393, 121.18442044 12.69586875, 121.19319141 12.69586276, 121.19757136 12.68840196, 121.1931806 12.68094736, 121.18441014 12.68095334, 121.18002993 12.68841393)))",11.92085019
1197,1197,520830.139,1447791.728,522735.3949,1446141.728,"MultiPolygon (((121.19347751 13.08365722, 121.19787548 13.09111148, 121.20666022 13.09110485, 121.21104646 13.08364395, 121.20664824 13.07618991, 121.19786402 13.07619654, 121.19347751 13.08365722)))",26.66566658
1198,1198,520830.139,1446141.728,522735.3949,1444491.728,"MultiPolygon (((121.19346633 13.06874226, 121.19786402 13.07619654, 121.20664824 13.07618991, 121.21103422 13.06872901, 121.20663627 13.06127495, 121.19785259 13.06128157, 121.19346633 13.06874226)))",13.89777533
1199,1199,520830.139,1444491.728,522735.3949,1442841.728,"MultiPolygon (((121.19345516 13.05382728, 121.19785259 13.06128157, 121.20663627 13.06127495, 121.211022 13.05381405, 121.20662432 13.04635998, 121.19784116 13.04636659, 121.19345516 13.05382728)))",12.15937901
1200,1200,520830.139,1442841.728,522735.3949,1441191.728,"MultiPolygon (((121.193444 13.03891229, 121.19784116 13.04636659, 121.20662432 13.04635998, 121.21100979 13.03889907, 121.20661238 13.03144499, 121.19782975 13.03145159, 121.193444 13.03891229)))",7.157689253
1201,1201,520830.139,1441191.728,522735.3949,1439541.728,"MultiPolygon (((121.19343286 13.02399727, 121.19782975 13.03145159, 121.20661238 13.03144499, 121.2109976 13.02398408, 121.20660046 13.01652998, 121.19781835 13.01653658, 121.19343286 13.02399727)))",4.797174215
1202,1202,520830.139,1439541.728,522735.3949,1437891.728,"MultiPolygon (((121.19342174 13.00908225, 121.19781835 13.01653658, 121.20660046 13.01652998, 121.21098543 13.00906906, 121.20658855 13.00161496, 121.19780697 13.00162154, 121.19342174 13.00908225)))",5.019164085
1203,1203,520830.139,1437891.728,522735.3949,1436241.728,"MultiPolygon (((121.19341063 12.9941672, 121.19780697 13.00162154, 121.20658855 13.00161496, 121.21097326 12.99415404, 121.20657666 12.98669992, 121.19779561 12.98670649, 121.19341063 12.9941672)))",4.952247461
1204,1204,520830.139,1436241.728,522735.3949,1434591.728,"MultiPolygon (((121.19339953 12.97925214, 121.19779561 12.98670649, 121.20657666 12.98669992, 121.21096112 12.97923899, 121.20656479 12.97178486, 121.19778426 12.97179143, 121.19339953 12.97925214)))",5.263721704
1205,1205,520830.139,1434591.728,522735.3949,1432941.728,"MultiPolygon (((121.19338845 12.96433706, 121.19778426 12.97179143, 121.20656479 12.97178486, 121.21094899 12.96432393, 121.20655293 12.95686978, 121.19777292 12.95687635, 121.19338845 12.96433706)))",3.909234524
1206,1206,520830.139,1432941.728,522735.3949,1431291.728,"MultiPolygon (((121.19337738 12.94942197, 121.19777292 12.95687635, 121.20655293 12.95686978, 121.21093688 12.94940885, 121.20654108 12.94195469, 121.1977616 12.94196124, 121.19337738 12.94942197)))",3.798262596
1207,1207,520830.139,1431291.728,522735.3949,1429641.728,"MultiPolygon (((121.19336633 12.93450685, 121.1977616 12.94196124, 121.20654108 12.94195469, 121.21092478 12.93449375, 121.20652926 12.92703958, 121.19775029 12.92704613, 121.19336633 12.93450685)))",3.002025723
1208,1208,520830.139,1429641.728,522735.3949,1427991.728,"MultiPolygon (((121.19335529 12.91959172, 121.19775029 12.92704613, 121.20652926 12.92703958, 121.2109127 12.91957864, 121.20651744 12.91212445, 121.197739 12.91213099, 121.19335529 12.91959172)))",2.787728667
1209,1209,520830.139,1427991.728,522735.3949,1426341.728,"MultiPolygon (((121.19334426 12.90467658, 121.197739 12.91213099, 121.20651744 12.91212445, 121.21090063 12.90466351, 121.20650564 12.89720931, 121.19772772 12.89721584, 121.19334426 12.90467658)))",2.721862475
1210,1210,520830.139,1426341.728,522735.3949,1424691.728,"MultiPolygon (((121.19333325 12.88976141, 121.19772772 12.89721584, 121.20650564 12.89720931, 121.21088858 12.88974836, 121.20649386 12.88229415, 121.19771645 12.88230067, 121.19333325 12.88976141)))",2.811350226
1211,1211,520830.139,1424691.728,522735.3949,1423041.728,"MultiPolygon (((121.19332225 12.87484623, 121.19771645 12.88230067, 121.20649386 12.88229415, 121.21087655 12.8748332, 121.20648209 12.86737897, 121.19770521 12.86738549, 121.19332225 12.87484623)))",2.607481241
1212,1212,520830.139,1423041.728,522735.3949,1421391.728,"MultiPolygon (((121.19331127 12.85993104, 121.19770521 12.86738549, 121.20648209 12.86737897, 121.21086453 12.85991801, 121.20647034 12.85246378, 121.19769397 12.85247029, 121.19331127 12.85993104)))",2.432459712
1213,1213,520830.139,1421391.728,522735.3949,1419741.728,"MultiPolygon (((121.1933003 12.84501582, 121.19769397 12.85247029, 121.20647034 12.85246378, 121.21085252 12.84500282, 121.2064586 12.83754857, 121.19768275 12.83755507, 121.1933003 12.84501582)))",5.528344393
1214,1214,520830.139,1419741.728,522735.3949,1418091.728,"MultiPolygon (((121.19328935 12.83010059, 121.19768275 12.83755507, 121.2064586 12.83754857, 121.21084053 12.8300876, 121.20644688 12.82263334, 121.19767155 12.82263983, 121.19328935 12.83010059)))",24.94654465
1215,1215,520830.139,1418091.728,522735.3949,1416441.728,"MultiPolygon (((121.19327841 12.81518534, 121.19767155 12.82263983, 121.20644688 12.82263334, 121.21082856 12.81517237, 121.20643517 12.8077181, 121.19766036 12.80772458, 121.19327841 12.81518534)))",32.99045372
1216,1216,520830.139,1416441.728,522735.3949,1414791.728,"MultiPolygon (((121.19326749 12.80027008, 121.19766036 12.80772458, 121.20643517 12.8077181, 121.2108166 12.80025712, 121.20642348 12.79280284, 121.19764918 12.79280931, 121.19326749 12.80027008)))",34.68312836
1217,1217,520830.139,1414791.728,522735.3949,1413141.728,"MultiPolygon (((121.19325657 12.7853548, 121.19764918 12.79280931, 121.20642348 12.79280284, 121.21080466 12.78534186, 121.20641181 12.77788756, 121.19763802 12.77789403, 121.19325657 12.7853548)))",12.23298518
1218,1218,520830.139,1413141.728,522735.3949,1411491.728,"MultiPolygon (((121.19324568 12.7704395, 121.19763802 12.77789403, 121.20641181 12.77788756, 121.21079274 12.77042658, 121.20640015 12.76297227, 121.19762687 12.76297872, 121.19324568 12.7704395)))",16.48043442
1219,1219,520830.139,1411491.728,522735.3949,1409841.728,"MultiPolygon (((121.1932348 12.75552419, 121.19762687 12.76297872, 121.20640015 12.76297227, 121.21078083 12.75551128, 121.2063885 12.74805696, 121.19761574 12.74806341, 121.1932348 12.75552419)))",15.08911705
1220,1220,520830.139,1409841.728,522735.3949,1408191.728,"MultiPolygon (((121.19322393 12.74060885, 121.19761574 12.74806341, 121.2063885 12.74805696, 121.21076893 12.74059596, 121.20637687 12.73314163, 121.19760462 12.73314807, 121.19322393 12.74060885)))",14.84008646
1221,1221,520830.139,1408191.728,522735.3949,1406541.728,"MultiPolygon (((121.19321307 12.72569351, 121.19760462 12.73314807, 121.20637687 12.73314163, 121.21075705 12.72568063, 121.20636525 12.71822628, 121.19759352 12.71823272, 121.19321307 12.72569351)))",18.61811924
1222,1222,520830.139,1406541.728,522735.3949,1404891.728,"MultiPolygon (((121.19320224 12.71077814, 121.19759352 12.71823272, 121.20636525 12.71822628, 121.21074519 12.71076528, 121.20635365 12.70331092, 121.19758243 12.70331735, 121.19320224 12.71077814)))",16.66801389
